13	24	3202	0
13	25	2334	0
13	26	2099	0
13	27	3390	0
14	0	57	0
14	1	2722	0
14	2	619	0
14	3	1319	0
14	4	674	0
14	5	139	0
14	6	2722	0
14	7	997	0
14	8	1305	0
14	9	1487	0
14	10	714	0
14	11	2050	0
14	12	759	0
14	13	2098	0
14	14	2650	0
14	15	1106	0
14	16	2983	0
14	17	3378	0
15	0	57	0
15	1	2009	0
15	2	746	0
15	3	3118	0
15	4	284	0
15	5	2222	0
15	6	759	0
15	7	2101	0
15	8	746	0
15	9	2634	0
15	10	887	0
15	11	2415	0
15	12	1674	0
15	13	1627	0
15	14	1914	0
15	15	714	0
15	16	1968	0
15	17	1409	0
15	18	1256	0
15	19	2284	0
15	20	1101	0
15	21	714	0
15	22	1803	0
15	23	2210	0
15	24	3378	0
16	0	57	0
16	1	928	0
16	2	746	0
16	3	1737	0
16	4	1443	0
16	5	1053	0
16	6	3368	0
16	7	1702	0
16	8	3202	0
16	9	2210	0
16	10	2222	0
16	11	759	0
16	12	2101	0
16	13	632	0
16	14	657	0
16	15	3073	0
16	16	691	0
16	17	1114	0
16	18	3378	0
17	0	57	0
17	1	91	0
17	2	1220	0
17	3	632	0
17	4	2887	0
17	5	241	0
17	6	1966	0
17	7	2100	0
17	8	3409	0
17	9	3378	0
18	0	970	0
18	1	746	0
18	2	1682	0
18	3	792	0
18	4	2415	0
18	5	412	0
18	6	96	0
18	7	2882	0
18	8	624	0
18	9	1114	0
18	10	3378	0
19	0	57	0
19	1	2101	0
19	2	714	0
19	3	2882	0
19	4	858	0
19	5	2415	0
19	6	95	0
19	7	2883	0
19	8	630	0
19	9	1120	0
19	10	3378	0
20	0	3041	0
20	1	3398	0
20	2	1130	0
20	3	1627	0
20	4	105	0
20	5	624	0
20	6	1114	0
20	7	3378	0
21	0	57	0
21	1	198	0
21	2	2462	0
21	3	3378	0
21	4	674	0
21	5	2165	0
21	6	1610	0
21	7	3024	0
21	8	1667	0
21	9	2688	0
21	10	759	0
21	11	3340	0
21	12	2602	0
21	13	3378	0
21	14	1256	0
21	15	501	0
21	16	2001	0
21	17	1966	0
21	18	2101	0
21	19	3202	0
21	20	1759	0
21	21	506	0
21	22	1057	0
21	23	2750	0
21	24	759	0
21	25	499	0
21	26	1454	0
21	27	2116	0
21	28	2328	0
21	29	1114	0
21	30	3378	0
22	0	57	0
22	1	2101	0
22	2	746	0
22	3	2793	0
22	4	746	0
22	5	2262	0
22	6	1443	0
22	7	2870	0
22	8	714	0
22	9	2063	0
22	10	1256	0
22	11	2240	0
22	12	2227	0
22	13	591	0
22	14	714	0
22	15	1803	0
22	16	2465	0
22	17	2210	0.9957
22	17	1782	0.9957
22	18	3378	0
23	0	57	0
23	1	80	0
23	2	632	0
23	3	2569	0
23	4	1498	0
23	5	2644	0
23	6	1114	0
23	7	1629	0
23	8	2101	0
23	9	746	0
23	10	740	0
23	11	746	0
23	12	2634	0
23	13	789	0
23	14	714	0
23	15	1120	0
23	16	3378	0
24	0	57	0
24	1	221	0
24	2	103	0
24	3	1899	0
24	4	2082	0
24	5	2313	0
24	6	690	0
24	7	746	0
24	8	2568	0
24	9	2415	0
24	10	3357	0
24	11	1782	0
24	12	2512	0
24	13	863	0
24	14	3378	0
24	15	1629	0
24	16	1084	0
24	17	2101	0
24	18	161	0
24	19	3291	0
24	20	3202	0
24	21	2118	0
24	22	1130	0
24	23	632	0
24	24	2794	0
24	25	221	0
24	26	2210	0.9957
24	26	1782	0.9957
24	27	3378	0
25	0	57	0
25	1	402	0
25	2	743	0
25	3	632	0
25	4	2871	0
25	5	72	0
25	6	874	0
25	7	1256	0
25	8	3242	0
25	9	2152	0
25	10	2415	0
25	11	2778	0
25	12	3409	0
25	13	3378	0
26	0	57	0
26	1	405	0
26	2	3158	0
26	3	632	0
26	4	804	0
26	5	2118	0
26	6	874	0
26	7	623	0
26	8	3380	0
26	9	1159	0
26	10	1166	0
26	11	2105	0
26	12	1473	0
26	13	1473	0
26	14	803	0
26	15	1942	0
26	16	2517	0
26	17	3390	0
26	18	402	0
26	19	792	0
26	20	746	0
26	21	1725	0
26	22	746	0
26	23	1753	0
26	24	2118	0
26	25	759	0
26	26	3241	0
26	27	620	0
26	28	3390	0
27	0	57	0
27	1	743	0
27	2	746	0
27	3	1717	0
27	4	805	0
27	5	2415	0
27	6	1073	0
27	7	632	0
27	8	875	0
27	9	2118	0
27	10	3357	0
27	11	2353	0
27	12	3378	0
27	13	1158	0
27	14	121	0
27	15	1214	0
27	16	2109	0
27	17	3412	0
27	18	3390	0
28	0	57	0
28	1	392	0
28	2	3266	0
28	3	2210	0
28	4	620	0
28	5	3390	0
29	0	2629	0
29	1	714	0
29	2	402	0
29	3	260	0
29	4	2415	0
29	5	1725	0
29	6	714	0
29	7	549	0
29	8	214	0
29	9	1498	0
29	10	3410	0
29	11	753	0
29	12	142	0
29	13	2118	0
29	14	2415	0
29	15	202	0
29	16	714	0
29	17	549	0
29	18	1450	0
29	19	3364	0
29	20	3158	0
29	21	2514	0
29	22	3378	0
30	0	57	0
30	1	2530	0
30	2	1738	0
30	3	1573	0
30	4	1925	0
30	5	746	0
30	6	1563	0
30	7	554	0
30	8	3307	0
30	9	632	0
30	10	1240	0
30	11	1401	0
30	12	1305	0
30	13	919	0
30	14	759	0
30	15	1594	0
30	16	746	0
30	17	2634	0
30	18	2123	0
30	19	714	0
31	0	57	0
31	1	541	0
31	2	1465	0
31	3	746	0
31	4	651	0
31	5	3409	0
31	6	3378	0
31	7	1159	0
31	8	1266	0
31	9	1886	0
31	10	632	0
31	11	1568	0
31	12	2118	0
31	13	663	0
31	14	1865	0
31	15	584	0
31	16	876	0
31	17	1114	0
31	18	3378	0
32	0	57	0
32	1	2462	0
32	2	1418	0
32	3	746	0
32	4	2598	0
32	5	3029	0
32	6	2152	0
32	7	2415	0
32	8	1770	0
32	9	691	0
32	10	1114	0
32	11	3380	0
32	12	1629	0
32	13	436	0
32	14	1807	0
32	15	57	0
32	16	477	0
32	17	435	0
32	18	713	0
32	19	746	0
32	20	156	0
32	21	1536	0
32	22	1882	0
32	23	551	0
32	24	435	0
32	25	899	0
32	26	2749	0
32	27	203	0
32	28	712	0
32	29	1849	0
32	30	591	0
32	31	746	0
32	32	2634	0
32	33	1418	0
32	34	746	1
32	34	2399	0
32	34	3489	1
32	34	2152	1
32	35	2415	0
32	36	2937	0
32	37	694	0
32	38	1106	0
32	39	2526	0
32	40	3390	0
33	0	57	0
33	1	1082	0
33	2	407	0
33	3	3470	0
33	4	3202	0
33	5	3482	0
33	6	1611	0
33	7	3398	0
33	8	1120	0
33	9	3391	0
33	10	1305	0
33	11	2409	0
33	12	746	0
33	13	3161	0
33	14	759	0
33	15	640	0
33	16	1407	0
33	17	991	0
33	18	551	0
33	19	2598	0
33	20	1233	0
33	21	2343	0
33	22	2001	0
33	23	1182	0
33	24	746	0
33	25	512	0
33	26	2037	0
33	27	1773	0
33	28	746	0
33	29	513	0
33	30	2118	0
33	31	759	0
33	32	641	0
33	33	1527	0
33	34	1407	0
33	35	991	0
34	0	57	0
34	1	565	0
34	2	3368	0
34	3	1262	0
34	4	746	0
34	5	513	0
34	6	2118	0
34	7	1627	0
34	8	896	0
34	9	2347	0
34	10	2599	0
34	11	1408	0
34	12	991	0
34	13	161	0
34	14	1713	0
34	15	2906	0
34	16	1992	0
34	17	991	0
35	0	57	0
35	1	402	0
35	2	565	0
35	3	2118	0
35	4	3202	0
35	5	219	0
35	6	2415	0
35	7	1488	0
35	8	2881	0
35	9	1526	0
35	10	1146	0
35	11	3202	0
35	12	3465	0
35	13	3284	0
35	14	2881	0
35	15	1065	0
35	16	2919	0
35	17	1527	0
35	18	1408	0
35	19	995	0
36	0	57	0
36	1	2314	0
36	2	759	0
36	3	1424	0
36	4	1961	0
36	5	2152	0
36	6	2415	0
36	7	1990	0
36	8	321	0
36	9	2314	0
36	10	3155	0
36	11	551	0
36	12	2919	0
36	13	321	0
36	14	2314	0
36	15	1078	0
36	16	2415	0
36	17	1408	0
36	18	991	0
37	0	57	0
37	1	400	0
37	2	2472	0
37	3	2967	0
37	4	759	0
37	5	1283	0
37	6	2152	0
37	7	2415	0
37	8	1991	0
37	9	1106	0
37	10	2983	0
37	11	3378	0
38	0	57	0
38	1	901	0
38	2	2169	0
38	3	2467	0
38	4	1232	0
38	5	2308	0
38	6	632	0
38	7	473	0
38	8	591	0
38	9	3202	0
38	10	2861	0
38	11	1836	0
38	12	759	0
38	13	3179	0
38	14	2210	0
38	15	3034	0
38	16	1498	0
38	17	1696	0
39	0	57	0
39	1	1801	0
39	2	767	0
39	3	746	0
39	4	748	0
39	5	2118	0
39	6	161	0
39	7	749	0
39	8	714	0
39	9	2498	0
39	10	784	0
39	11	242	0
39	12	900	0
39	13	746	0
39	14	2568	0
39	15	1228	0
40	0	533	0
41	0	517	0
42	0	57	0
42	1	3202	0
42	2	726	0
42	3	2206	0
42	4	2568	0
42	5	2415	0
42	6	1761	0
42	7	632	0
42	8	751	0
42	9	1424	0
42	10	2152	0
42	11	2415	0
42	12	1945	0
42	13	3378	0
42	14	57	0
42	15	519	0
42	16	513	0
42	17	751	0
42	18	551	0
42	19	1387	0
42	20	2215	0
42	21	751	0
43	0	57	0
43	1	1761	0
43	2	746	0
43	3	751	0
43	4	746	0
43	5	2477	0
43	6	1425	0
43	7	2118	0
43	8	1456	0
43	9	3202	0
43	10	1958	0
43	11	3393	0
43	12	168	0
43	13	2681	0
43	14	3380	0
43	15	1158	0
43	16	726	0
43	17	1517	0
43	18	2356	0
43	19	3364	0
43	20	3378	0
44	0	57	0
44	1	3310	0
44	2	1761	0
44	3	746	0
44	4	2213	0
44	5	2118	0
44	6	746	0
44	7	2011	0
44	8	2415	0
44	9	757	0
44	10	1124	0
44	11	3390	0
45	0	297	0
45	1	1245	0
45	2	760	0
45	3	2210	0
45	4	2833	0
45	5	2452	0
45	6	1761	0
45	7	2415	0
45	8	1424	0
45	9	2467	0
45	10	1283	0
45	11	2374	0
45	12	3202	0
45	13	1187	0
45	14	880	0
45	15	1498	0
45	16	1106	0
45	17	2988	0
45	18	3378	0
46	0	57	0
46	1	1894	0
46	2	3310	0
46	3	2462	0
46	4	757	0
46	5	1122	0
46	6	1699	0
46	7	3390	0
46	8	674	0
46	9	1761	0
46	10	632	0
46	11	2215	0
46	12	2118	0
46	13	756	0
46	14	3378	0
46	15	76	0
46	16	403	0
46	17	1104	0
46	18	3378	0
46	19	57	0
46	20	2220	0
46	21	714	0
46	22	853	0
46	23	3202	0
47	0	57	0
47	1	1795	0
47	2	2975	0
47	3	746	1
47	3	2782	0
47	3	3489	1
47	3	2152	1
47	4	2415	0
47	5	3305	0
47	6	2220	0
47	7	306	0
47	8	3390	0
48	0	388	0
48	1	3202	0
48	2	753	0
48	3	726	0
48	4	2220	0
48	5	3357	0
48	6	543	0
48	7	3412	0
48	8	3390	0
48	9	1177	0
48	10	1287	0
48	11	3412	0
48	12	3378	0
48	13	551	0
48	14	1147	0
48	15	3315	0
48	16	1567	0
48	17	1673	0
48	18	3378	0
49	0	57	0
49	1	1629	0
49	2	1801	0
49	3	2220	0
49	4	3203	0
49	5	997	0
49	6	2722	0
49	7	1299	0
49	8	3398	0
49	9	2467	0
49	10	3329	0
49	11	294	0
49	12	1268	0
49	13	442	0
49	14	3411	0
49	15	3390	0
49	16	1177	0
49	17	3141	0
49	18	1761	0
49	19	746	0
49	20	3024	0
49	21	882	0
49	22	2152	0
49	23	2415	0
49	24	2210	0
49	25	1904	0
49	26	1120	0
49	27	3378	0
50	0	57	0
50	1	2675	0
50	2	403	0
50	3	1609	0
50	4	2599	0
50	5	2661	0
50	6	3390	0
50	7	674	0
50	8	1761	0
50	9	632	0
50	10	2215	0
50	11	2118	0
50	12	756	0
50	13	1945	0
50	14	3385	0
50	15	243	0
50	16	2830	0
50	17	2462	0
50	18	1397	0
50	19	3390	0
50	20	674	0
50	21	1268	0
50	22	211	0
50	23	440	0
50	24	3202	0
50	25	681	0
50	26	1386	0
50	27	1245	0
50	28	981	0
50	29	3380	0
50	30	57	0
50	31	403	0
50	32	2252	0
50	33	2462	0
50	34	3378	0
50	35	674	0
50	36	1761	0
50	37	632	0
50	38	2215	0
50	39	2118	0
50	40	519	0
50	41	2798	0
50	42	1840	0
50	43	1077	0
50	44	57	0
50	45	773	0
50	46	1761	0
50	47	746	0
50	48	1470	0
50	49	1573	0
50	50	578	0
50	51	209	0
50	52	3257	0
50	53	1937	0
50	54	3378	0
51	0	2226	0
51	1	1573	0
51	2	1609	0
51	3	2604	0
51	4	3378	0
51	5	674	0
51	6	1761	0
51	7	746	0
51	8	2830	0
51	9	726	0
51	10	2118	0
51	11	1105	0
51	12	298	0
51	13	872	0
51	14	2449	0
51	15	2514	0
51	16	3380	0
51	17	57	0
51	18	1609	0
51	19	468	0
51	20	2975	0
51	21	746	1
51	21	2399	0
51	21	3489	1
51	21	2152	1
51	22	2415	0
51	23	2361	0
51	24	1841	0
51	25	967	0
51	26	746	0
51	27	174	0
51	28	3202	0
51	29	1256	0
51	30	1620	0
51	31	3368	0
51	32	39	0
51	33	1126	0
51	34	551	0
51	35	1769	0
51	36	714	0
51	37	1107	0
51	38	68	0
51	39	746	0
51	40	320	0
51	41	1627	0
51	42	2604	0
51	43	3378	0
52	0	57	0
52	1	402	0
52	2	3332	0
52	3	1020	0
52	4	632	0
52	5	726	0
52	6	129	0
52	7	498	0
52	8	2408	0
52	9	1020	0
52	10	632	0
52	11	1917	0
52	12	3364	0
52	13	2118	0
52	14	3378	0
52	15	1177	0
52	16	967	0
52	17	759	0
52	18	498	0
52	19	3042	0
52	20	1849	0
52	21	3364	0
52	22	1319	0
52	23	1082	0
52	24	2830	0
52	25	2624	0
52	26	3143	0
52	27	1759	0
52	28	1666	0
52	29	2007	0
52	30	1956	0
52	31	1328	0
53	0	57	0
53	1	326	0
53	2	1122	0
53	3	1012	0
53	4	3390	0
53	5	1761	0
53	6	632	0
53	7	2215	0
53	8	2118	0
53	9	1980	0
53	10	165	0
53	11	872	0
53	12	3378	0
53	13	1305	0
53	14	1554	0
53	15	3357	0
53	16	503	0
53	17	3060	0
53	18	3364	0
53	19	1702	0
53	20	127	0
53	21	746	0
53	22	127	0
53	23	3357	0
53	24	837	0
53	25	2610	0
54	0	57	0
54	1	2355	0
54	2	3390	0
54	3	57	0
54	4	283	0
54	5	551	0
54	6	235	0
54	7	746	0
54	8	1662	0
54	9	2118	0
54	10	2415	0
54	11	3256	0
54	12	57	0
54	13	1264	0
54	14	1761	0
54	15	746	0
54	16	836	0
54	17	3368	0
54	18	2215	0
54	19	2118	0
54	20	2415	0
54	21	3202	0
54	22	911	0
54	23	746	0
54	24	2002	0
54	25	2017	0
54	26	1519	0
54	27	57	0
54	28	2477	0
54	29	3357	0
54	30	3024	0
54	31	1667	0
54	32	1944	0
54	33	3067	0
54	34	1329	0
55	0	329	0
55	1	2462	0
55	2	2210	0
55	3	1122	0
55	4	2662	0
55	5	991	0
55	6	674	0
55	7	402	0
55	8	1761	0
55	9	746	0
55	10	1285	0
55	11	2118	0
55	12	759	0
55	13	3069	0
55	14	1573	0
55	15	957	0
55	16	2495	0
55	17	3378	0
56	0	57	0
56	1	2785	0
56	2	551	0
56	3	470	0
56	4	746	0
56	5	2634	0
56	6	3330	0
56	7	2364	0
56	8	1457	0
56	9	746	0
56	10	1547	0
56	11	2415	0
56	12	413	0
56	13	679	0
56	14	1130	0
56	15	2750	0
56	16	2428	0
56	17	632	0
56	18	166	0
56	19	2118	0
56	20	3067	0
56	21	3202	0
56	22	304	0
56	23	3378	0
57	0	57	0
57	1	2296	0
57	2	746	1
57	2	2399	0
57	2	3489	1
57	2	2152	1
57	3	2415	0
57	4	1702	0
57	5	2415	0
57	6	953	0
57	7	3368	0
57	8	733	0
57	9	2619	0
57	10	714	0
57	11	2314	0
57	12	2467	0
57	13	821	0
57	14	2415	0
57	15	1980	0
57	16	198	0
57	17	1704	0
57	18	863	0
57	19	3378	0
58	0	57	0
58	1	1627	0
58	2	552	0
58	3	2568	0
58	4	3202	0
58	5	1801	0
58	6	3302	0
58	7	2118	0
58	8	3068	0
58	9	1702	0
58	10	2415	0
58	11	3469	0
58	12	2120	0
58	13	2467	0
58	14	3469	0
58	15	1796	0
58	16	2617	0
58	17	3412	0
58	18	3390	0
59	0	57	0
59	1	1627	0
59	2	2968	0
59	3	2541	0
59	4	236	0
59	5	746	0
59	6	511	0
59	7	2541	0
59	8	2415	0
59	9	3256	0
59	10	933	0
59	11	3144	0
59	12	2653	0
59	13	714	0
59	14	2618	0
59	15	714	0
59	16	1962	0
59	17	2296	0
59	18	632	0
59	19	760	0
59	20	2118	0
59	21	1498	0
59	22	584	0
59	23	2983	0
60	0	57	0
60	1	674	0
60	2	986	0
60	3	549	0
60	4	1318	0
60	5	3202	0
60	6	946	0
60	7	3366	0
60	8	2462	0
60	9	1199	0
60	10	498	0
60	11	1841	0
60	12	3117	0
60	13	632	0
60	14	201	0
60	15	258	0
60	16	3378	0
60	17	1177	0
60	18	709	0
60	19	3042	0
60	20	437	0
60	21	236	0
60	22	746	0
60	23	1981	0
60	24	1663	0
60	25	2118	0
60	26	1627	0
60	27	1905	0
60	28	3364	0
60	29	1319	0
61	0	57	0
61	1	2655	0
61	2	1831	0
61	3	2296	0
61	4	746	0
61	5	1256	0
61	6	3348	0
61	7	2296	0
61	8	746	0
61	9	726	0
61	10	2152	0
61	11	2415	0
61	12	1365	0
61	13	2415	0
61	14	753	0
61	15	519	0
61	16	2007	0
61	17	3357	0
61	18	1192	0
61	19	304	0
61	20	3378	0
62	0	57	0
62	1	327	0
62	2	2166	0
62	3	519	0
62	4	1061	0
62	5	2833	0
62	6	1618	0
62	7	2415	0
62	8	1778	0
62	9	3364	0
63	0	2722	0
63	1	2905	0
63	2	3357	0
63	3	1747	0
63	4	714	0
63	5	252	0
63	6	2415	0
63	7	212	0
63	8	551	0
63	9	217	0
63	10	1256	0
63	11	1467	0
63	12	3202	0
63	13	1238	0
63	14	863	0
64	0	57	0
64	1	2370	0
65	0	3411	0
65	1	3378	0
66	0	402	0
66	1	718	0
66	2	714	0
66	3	2874	0
66	4	2317	0
66	5	211	0
66	6	121	0
66	7	1774	0
66	8	746	1
66	8	2399	0
66	8	3489	1
66	8	2152	1
66	9	1627	0
66	10	1405	0
66	11	3390	0
67	0	57	0
67	1	1774	0
67	2	746	1
67	2	2782	0
67	2	3489	1
67	2	2152	1
67	3	1627	0
67	4	2316	0
67	5	2874	0
67	6	3437	0
67	7	121	0
67	8	249	0
67	9	1405	0
67	10	3390	0
68	0	57	0
68	1	1880	0
68	2	551	0
68	3	2338	0
68	4	746	0
68	5	2300	0
68	6	2415	0
68	7	2547	0
68	8	2874	0
68	9	1521	0
68	10	3390	0
69	0	2316	0
69	1	2874	0
69	2	1772	0
69	3	1774	0
69	4	746	1
69	4	2782	0
69	4	3489	1
69	4	2152	1
69	5	1627	0
69	6	2465	0
69	7	1245	0
69	8	674	0
69	9	1885	0
69	10	1627	0
69	11	249	0
69	12	161	0
69	13	3072	0
69	14	2415	0
69	15	121	0
69	16	1405	0
69	17	3390	0
70	0	57	0
70	1	3305	0
70	2	2716	0
70	3	3202	0
70	4	2462	0
70	5	455	0
70	6	2465	0
70	7	3255	0
70	8	3391	0
70	9	1971	0
70	10	3310	0
70	11	155	0
70	12	1841	0
70	13	661	0
70	14	3202	0
70	15	3357	0
70	16	2806	0
70	17	746	0
70	18	1851	0
70	19	57	0
70	20	3029	0
70	21	2152	0
70	22	759	0
70	23	384	0
70	24	1549	0
70	25	588	0
70	26	2526	0
70	27	3390	0
71	0	57	0
71	1	139	0
71	2	402	0
71	3	1483	0
71	4	632	0
71	5	1978	0
71	6	2465	0
71	7	1471	0
71	8	3409	0
71	9	1305	0
71	10	383	0
71	11	2575	0
71	12	2152	0
71	13	2415	0
71	14	543	0
71	15	766	0
71	16	757	0
71	17	2964	0
71	18	3412	0
71	19	32	0
71	20	1802	0
71	21	800	0
71	22	1762	0
71	23	3466	0
72	0	57	0
72	1	861	0
72	2	746	0
72	3	1193	0
72	4	714	0
72	5	549	0
72	6	632	0
72	7	1563	0
72	8	632	0
72	9	2118	0
72	10	158	0
72	11	2257	0
72	12	2506	0
72	13	551	0
72	14	2258	0
72	15	2118	0
72	16	2372	0
72	17	3409	0
72	18	3378	0
73	0	57	0
73	1	512	0
73	2	714	0
73	3	922	0
73	4	2467	0
73	5	1586	0
73	6	2415	0
73	7	1569	0
73	8	2505	0
73	9	2514	0
73	10	3378	0
74	0	2459	0
74	1	709	0
74	2	861	0
74	3	714	0
74	4	1193	0
74	5	551	0
74	6	141	0
74	7	2118	0
74	8	759	0
74	9	1165	0
74	10	1573	0
74	11	813	0
74	12	2644	0
74	13	3399	0
74	14	57	0
74	15	1418	0
74	16	2415	0
74	17	733	0
74	18	2065	0
74	19	868	0
74	20	1888	0
74	21	746	0
74	22	2598	0
74	23	3475	0
74	24	1789	0
74	25	2118	0
74	26	1627	0
74	27	3150	0
74	28	478	0
74	29	3378	0
75	0	57	0
75	1	2065	0
75	2	868	0
75	3	861	0
75	4	746	0
75	5	733	0
75	6	792	0
75	7	632	0
75	8	2598	0
75	9	3468	0
76	0	3482	0
76	1	1796	0
76	2	2219	0
76	3	1627	0
76	4	1754	0
76	5	3149	0
76	6	3190	0
76	7	478	0
76	8	3378	0
76	9	551	0
76	10	2919	0
76	11	2090	0
76	12	2118	0
76	13	53	0
77	0	3470	0
77	1	1797	0
77	2	1627	0
77	3	3171	0
77	4	3153	0
77	5	3190	0
77	6	3380	0
77	7	57	0
77	8	1887	0
77	9	2064	0
77	10	746	0
77	11	1667	0
77	12	319	0
77	13	2118	0
77	14	242	0
77	15	3480	0
77	16	701	0
77	17	1500	0
78	0	1788	0
78	1	3395	0
78	2	57	0
78	3	551	0
78	4	2919	0
78	5	2118	0
78	6	759	0
78	7	1424	0
78	8	2118	0
78	9	2415	0
78	10	1989	0
78	11	584	0
78	12	778	0
78	13	57	0
78	14	2347	0
78	15	1039	0
78	16	3042	0
78	17	551	0
78	18	1387	0
78	19	2435	0
78	20	1522	0
78	21	746	0
78	22	1759	0
78	23	1887	0
78	24	1627	0
78	25	1051	0
78	26	991	0
79	0	57	0
79	1	404	0
79	2	583	0
79	3	3415	0
79	4	1627	0
79	5	2458	0
79	6	166	0
79	7	1774	0
79	8	632	0
79	9	3321	0
79	10	2118	0
79	11	2056	0
79	12	2486	0
79	13	2415	0
79	14	1934	0
79	15	1114	0
79	16	3378	0
80	0	57	0
80	1	833	0
80	2	2415	0
80	3	3215	0
80	4	551	0
80	5	246	0
80	6	632	0
80	7	645	0
80	8	2088	0
80	9	2118	0
80	10	3409	0
80	11	3378	0
81	0	57	0
81	1	409	0
81	2	2727	0
81	3	645	0
81	4	1889	0
81	5	3364	0
82	0	2782	0
82	1	1774	0
82	2	746	0
82	3	2152	0
82	4	746	0
82	5	3000	0
82	6	632	0
82	7	1826	0
82	8	18	0
82	9	57	0
82	10	746	0
82	11	1535	0
82	12	746	0
82	13	2634	0
82	14	720	0
82	15	714	0
82	16	1067	0
82	17	193	0
82	18	1776	0
82	19	746	0
82	20	1774	0
82	21	746	1
82	21	2399	0
82	21	3489	1
82	21	2152	1
82	22	3202	0
82	23	1528	0
82	24	848	0
82	25	3000	0
82	26	746	0
82	27	1826	0
82	28	714	0
