n 200000
m 4541
s 1
t 0
a 3 7 698000
a 3 397 699000
a 3 19 700000
a 3 390 701000
a 3 14 703000
a 3 13 704000
a 3 209 705000
a 3 19 706000
a 3 0 708000
a 3 0 709000
a 3 0 710000
a 3 447 31000
a 3 447 49000
a 3 447 84000
a 3 447 86000
a 3 447 88000
a 3 447 90000
a 3 447 113000
a 3 447 142000
a 3 447 173000
a 3 447 176000
a 3 447 177000
a 3 447 179000
a 3 447 180000
a 3 447 182000
a 3 447 183000
a 3 447 185000
a 3 447 190000
a 3 447 192000
a 3 447 197000
a 3 447 198000
a 3 447 202000
a 3 447 206000
a 3 447 209000
a 3 447 231000
a 3 447 325000
a 3 447 333000
a 3 447 335000
a 3 447 344000
a 3 447 349000
a 3 447 351000
a 3 447 368000
a 3 447 376000
a 3 447 378000
a 3 447 379000
a 3 447 381000
a 3 447 400000
a 3 447 401000
a 3 447 406000
a 3 447 410000
a 3 447 412000
a 3 447 415000
a 3 447 418000
a 3 447 419000
a 3 447 510000
a 3 447 511000
a 3 447 513000
a 3 447 515000
a 3 447 521000
a 3 447 523000
a 3 447 526000
a 3 449 39000
a 3 449 50000
a 3 449 51000
a 3 449 53000
a 3 449 95000
a 3 449 105000
a 3 449 139000
a 3 449 172000
a 3 449 193000
a 3 449 266000
a 3 449 273000
a 3 449 275000
a 3 449 280000
a 3 449 283000
a 3 449 294000
a 3 449 402000
a 3 449 404000
a 3 449 488000
a 3 449 492000
a 3 449 495000
a 3 449 500000
a 3 449 507000
a 3 449 512000
a 3 449 574000
a 3 449 611000
a 3 449 616000
a 3 450 82000
a 3 450 85000
a 3 450 87000
a 3 450 91000
a 3 450 178000
a 3 450 181000
a 3 450 188000
a 3 450 191000
a 3 450 200000
a 3 450 201000
a 3 450 204000
a 3 450 225000
a 3 450 230000
a 3 450 327000
a 3 450 328000
a 3 450 329000
a 3 450 386000
a 3 450 505000
a 3 450 508000
a 3 450 517000
a 3 450 519000
a 3 450 520000
a 3 450 522000
a 3 450 541000
a 3 450 544000
a 3 452 83000
a 3 452 240000
a 3 452 243000
a 3 452 255000
a 3 452 260000
a 3 452 262000
a 3 452 543000
a 3 454 92000
a 3 454 94000
a 3 454 186000
a 3 454 331000
a 3 454 490000
a 3 454 491000
a 3 456 152000
a 3 456 153000
a 3 456 155000
a 3 456 159000
a 3 456 164000
a 3 456 249000
a 3 456 545000
a 3 457 14000
a 3 457 52000
a 3 457 108000
a 3 457 111000
a 3 457 147000
a 3 457 154000
a 3 457 156000
a 3 457 157000
a 3 457 158000
a 3 457 162000
a 3 457 163000
a 3 457 168000
a 3 457 170000
a 3 457 187000
a 3 457 194000
a 3 457 212000
a 3 457 214000
a 3 457 215000
a 3 457 228000
a 3 457 270000
a 3 457 277000
a 3 457 282000
a 3 457 285000
a 3 457 288000
a 3 457 289000
a 3 457 290000
a 3 457 291000
a 3 457 293000
a 3 457 299000
a 3 457 302000
a 3 457 311000
a 3 457 312000
a 3 457 313000
a 3 457 317000
a 3 457 323000
a 3 457 330000
a 3 457 334000
a 3 457 336000
a 3 457 340000
a 3 457 354000
a 3 457 363000
a 3 457 370000
a 3 457 392000
a 3 457 393000
a 3 457 394000
a 3 457 435000
a 3 457 497000
a 3 457 498000
a 3 457 502000
a 3 457 506000
a 3 457 539000
a 3 457 553000
a 3 457 567000
a 3 459 33000
a 3 459 37000
a 3 459 97000
a 3 459 99000
a 3 459 103000
a 3 459 138000
a 3 459 146000
a 3 459 439000
a 3 459 462000
a 3 459 473000
a 3 459 537000
a 3 459 605000
a 3 459 613000
a 3 460 89000
a 3 460 93000
a 3 460 165000
a 3 460 166000
a 3 460 174000
a 3 460 189000
a 3 460 332000
a 3 460 407000
a 3 460 528000
a 3 460 530000
a 3 460 535000
a 3 460 542000
a 3 461 245000
a 3 461 246000
a 3 461 257000
a 3 461 258000
a 3 462 43000
a 3 462 119000
a 3 462 343000
a 3 462 387000
a 3 462 396000
a 3 463 175000
a 3 463 645000
a 3 463 648000
a 3 463 651000
a 3 463 654000
a 3 463 667000
a 3 463 671000
a 3 463 675000
a 3 463 678000
a 3 463 679000
a 3 463 680000
a 3 463 681000
a 3 463 684000
a 3 463 686000
a 3 463 687000
a 3 463 689000
a 3 463 690000
a 3 463 691000
a 3 463 692000
a 3 463 696000
a 3 463 702000
a 3 463 707000
a 3 464 80000
a 3 464 81000
a 3 464 397000
a 3 464 429000
a 3 464 432000
a 3 464 434000
a 4 4 0
a 4 457 567002
a 5 403 683001
a 5 5 0
a 6 393 581001
a 6 394 600001
a 6 209 622001
a 6 263 631001
a 6 23 639001
a 6 401 657001
a 6 209 658001
a 6 6 0
a 6 449 592001
a 7 209 698001
a 7 7 0
a 8 362 583001
a 8 362 595001
a 8 362 601001
a 8 70 649001
a 8 8 0
a 9 375 632001
a 9 9 0
a 10 208 599001
a 10 10 0
a 11 103 619001
a 11 11 0
a 12 390 695001
a 12 12 0
a 13 244 582001
a 13 208 591001
a 13 81 596001
a 13 208 597001
a 13 208 627001
a 13 208 633001
a 13 208 634001
a 13 75 637001
a 13 179 643001
a 13 179 647001
a 13 256 660001
a 13 313 661001
a 13 218 666001
a 13 309 668001
a 13 372 670001
a 13 256 672001
a 13 302 673001
a 13 256 682001
a 13 357 704001
a 13 13 0
a 14 331 703001
a 14 14 0
a 15 395 578001
a 15 390 586001
a 15 390 628001
a 15 397 635001
a 15 209 636001
a 15 209 644001
a 15 15 0
a 15 452 641001
a 15 452 642001
a 15 452 646001
a 15 457 626001
a 16 362 579001
a 16 90 587001
a 16 90 593001
a 16 90 594001
a 16 362 662001
a 16 16 0
a 17 209 618001
a 17 17 0
a 18 208 620001
a 18 375 663001
a 18 208 693001
a 18 18 0
a 19 128 590001
a 19 425 623001
a 19 128 629001
a 19 70 638001
a 19 347 640001
a 19 128 650001
a 19 317 652001
a 19 60 653001
a 19 347 655001
a 19 70 659001
a 19 128 669001
a 19 92 676001
a 19 128 688001
a 19 281 697001
a 19 86 700001
a 19 128 706001
a 19 19 0
a 19 449 580001
a 19 449 588001
a 19 449 621001
a 19 449 624001
a 19 449 630001
a 19 449 677001
a 19 457 665001
a 19 457 674001
a 19 457 685001
a 20 28 584001
a 20 28 585001
a 20 20 0
a 21 208 577001
a 21 208 625001
a 21 21 0
a 22 39 589001
a 22 39 598001
a 22 39 656001
a 22 254 664001
a 22 22 0
a 23 119 9004
a 23 119 11004
a 23 241 37003
a 23 90 213006
a 23 362 213009
a 23 362 263005
a 23 70 275005
a 23 335 400003
a 23 241 407003
a 23 290 444007
a 23 353 452002
a 23 321 473003
a 23 74 478005
a 23 241 483004
a 23 70 496006
a 23 151 533005
a 23 362 618010
a 23 365 619007
a 23 90 619011
a 23 306 625003
a 23 347 639002
a 23 90 639006
a 23 23 0
a 23 449 577003
a 23 457 499002
a 24 68 313003
a 24 24 0
a 25 0 215008
a 25 25 0
a 26 75 274002
a 26 26 0
a 27 390 424001
a 27 397 494001
a 27 209 626010
a 27 67 633004
a 27 27 0
a 27 459 465004
a 28 0 5003
a 28 0 19004
a 28 0 83004
a 28 0 86005
a 28 0 140005
a 28 0 180004
a 28 0 258003
a 28 0 375003
a 28 0 377005
a 28 0 460005
a 28 0 530003
a 28 0 535003
a 28 0 553004
a 28 0 557001
a 28 0 566003
a 28 0 584002
a 28 0 585002
a 28 0 643005
a 28 0 673004
a 28 156 690002
a 28 0 705008
a 28 28 0
a 29 35 677007
a 29 29 0
a 30 269 441006
a 30 30 0
a 31 403 514001
a 31 390 676004
a 31 31 0
a 32 437 354002
a 32 235 532002
a 32 32 0
a 33 35 657007
a 33 33 0
a 34 56 627003
a 34 421 628005
a 34 256 685003
a 34 277 688003
a 34 321 699002
a 34 34 0
a 35 90 33002
a 35 23 37002
a 35 210 45001
a 35 390 48003
a 35 52 52002
a 35 362 55002
a 35 362 58002
a 35 362 61002
a 35 90 71001
a 35 362 78002
a 35 90 110006
a 35 90 172004
a 35 90 196006
a 35 390 205001
a 35 0 207004
a 35 393 211001
a 35 23 213008
a 35 393 220001
a 35 397 221001
a 35 390 227001
a 35 351 233001
a 35 209 241001
a 35 241 243002
a 35 390 247004
a 35 209 250001
a 35 0 250009
a 35 251 253001
a 35 99 256001
a 35 209 259001
a 35 390 261004
a 35 26 274001
a 35 90 277002
a 35 75 295001
a 35 160 309005
a 35 90 323002
a 35 90 327004
a 35 90 329002
a 35 341 346001
a 35 263 353001
a 35 263 355001
a 35 396 359001
a 35 398 360001
a 35 209 362001
a 35 101 372001
a 35 192 391001
a 35 301 398001
a 35 390 403001
a 35 88 413001
a 35 393 417001
a 35 81 420001
a 35 397 421001
a 35 160 421005
a 35 209 423001
a 35 209 426001
a 35 393 431001
a 35 90 435002
a 35 362 541002
a 35 160 568006
a 35 273 578008
a 35 397 582007
a 35 128 594007
a 35 393 601005
a 35 378 606001
a 35 253 609001
a 35 90 611002
a 35 23 639005
a 35 390 641007
a 35 390 649006
a 35 390 654002
a 35 390 656008
a 35 208 657008
a 35 179 658007
a 35 302 659005
a 35 90 662003
a 35 372 665006
a 35 209 669004
a 35 302 672004
a 35 323 674005
a 35 372 677008
a 35 334 686003
a 35 128 692005
a 35 67 694005
a 35 49 695007
a 35 256 696004
a 35 372 698008
a 35 309 702004
a 35 256 704003
a 35 104 705005
a 35 75 707004
a 35 35 0
a 35 447 504001
a 35 447 505002
a 35 447 586008
a 35 447 626006
a 35 450 509005
a 35 450 521002
a 35 450 87002
a 35 450 91002
a 35 450 544002
a 35 452 640007
a 35 452 651004
a 35 452 655009
a 35 453 209004
a 35 457 175002
a 35 457 191002
a 35 457 272006
a 35 457 366001
a 35 457 428001
a 35 457 558001
a 35 457 568001
a 35 457 655004
a 35 457 656012
a 35 457 706004
a 35 457 168002
a 35 457 291002
a 35 457 293002
a 35 457 302002
a 35 457 336002
a 35 457 600005
a 35 459 198002
a 35 459 268003
a 35 459 438009
a 35 459 475003
a 35 459 103002
a 35 460 169001
a 35 460 184001
a 35 460 681004
a 36 362 224002
a 36 36 0
a 37 0 614003
a 37 37 0
a 38 38 0
a 38 450 185002
a 39 385 198004
a 39 194 199001
a 39 257 227005
a 39 263 268005
a 39 263 292002
a 39 408 475005
a 39 89 521004
a 39 172 524006
a 39 262 531004
a 39 385 532005
a 39 315 555003
a 39 194 556001
a 39 89 570002
a 39 425 578003
a 39 385 582005
a 39 181 582009
a 39 202 589002
a 39 95 598002
a 39 152 623004
a 39 287 654006
a 39 257 655006
a 39 384 656002
a 39 287 656014
a 39 39 0
a 40 0 567007
a 40 40 0
a 41 0 3002
a 41 0 18003
a 41 390 36003
a 41 0 49004
a 41 0 108003
a 41 0 136003
a 41 0 154003
a 41 0 192003
a 41 0 214004
a 41 0 249003
a 41 90 272004
a 41 0 281003
a 41 390 292005
a 41 0 450007
a 41 0 459004
a 41 28 460004
a 41 390 477005
a 41 0 480005
a 41 200 484002
a 41 443 543003
a 41 0 552003
a 41 0 562003
a 41 0 569002
a 41 390 598004
a 41 0 602003
a 41 0 612003
a 41 0 620004
a 41 308 665009
a 41 41 0
a 41 450 518005
a 41 456 233006
a 41 456 278004
a 41 456 296003
a 41 456 306003
a 41 456 307004
a 41 456 396004
a 41 456 524010
a 41 456 541005
a 41 456 700007
a 41 457 29003
a 42 125 112001
a 42 199 292008
a 42 42 0
a 43 102 69003
a 43 211 663004
a 43 211 671003
a 43 390 678003
a 43 401 683004
a 43 43 0
a 43 460 645003
a 44 407 519002
a 44 44 0
a 45 0 74003
a 45 163 225004
a 45 0 423004
a 45 0 604003
a 45 163 670004
a 45 163 684002
a 45 163 697005
a 45 45 0
a 46 0 502007
a 46 46 0
a 47 0 256008
a 47 47 0
a 48 200 2003
a 48 202 6002
a 48 200 14003
a 48 407 25003
a 48 200 50004
a 48 200 51004
a 48 205 102004
a 48 205 102009
a 48 35 309004
a 48 205 328005
a 48 200 335003
a 48 202 349003
a 48 202 378003
a 48 200 485002
a 48 200 493004
a 48 35 568005
a 48 48 0
a 49 407 695008
a 49 49 0
a 50 0 137002
a 50 0 706007
a 50 50 0
a 51 35 421004
a 51 51 0
a 52 338 37005
a 52 171 41002
a 52 106 42002
a 52 144 52003
a 52 81 242003
a 52 230 247007
a 52 81 251002
a 52 437 252003
a 52 35 261003
a 52 256 342002
a 52 0 346006
a 52 388 347002
a 52 171 364002
a 52 337 365002
a 52 256 369002
a 52 169 373002
a 52 428 380006
a 52 200 385008
a 52 52 0
a 53 231 248002
a 53 99 427003
a 53 53 0
a 54 60 457006
a 54 54 0
a 55 350 450005
a 55 54 457005
a 55 126 479004
a 55 55 0
a 56 209 372004
a 56 0 627004
a 56 56 0
a 57 87 325003
a 57 57 0
a 58 390 384002
a 58 392 625005
a 58 58 0
a 58 460 267005
a 59 0 222009
a 59 59 0
a 60 0 38004
a 60 364 48005
a 60 70 102001
a 60 360 225007
a 60 324 226009
a 60 0 242009
a 60 70 271002
a 60 64 437001
a 60 63 438001
a 60 64 439004
a 60 63 440001
a 60 63 443001
a 60 63 445001
a 60 63 447001
a 60 63 451001
a 60 63 457007
a 60 63 458001
a 60 63 463001
a 60 64 471001
a 60 63 476001
a 60 64 480001
a 60 63 483001
a 60 96 509002
a 60 71 618007
a 60 70 653002
a 60 70 657003
a 60 60 0
a 61 61 0
a 62 0 407005
a 62 62 0
a 63 104 438002
a 63 35 438008
a 63 387 440002
a 63 104 441002
a 63 88 443002
a 63 169 445002
a 63 101 447002
a 63 333 450002
a 63 310 451002
a 63 0 456004
a 63 333 457002
a 63 0 457008
a 63 326 458002
a 63 41 459003
a 63 41 460003
a 63 0 461003
a 63 323 463002
a 63 208 468002
a 63 208 472002
a 63 35 475002
a 63 208 476002
a 63 169 483002
a 63 63 0
a 64 188 437002
a 64 354 439005
a 64 375 471002
a 64 89 480002
a 64 64 0
a 65 390 200003
a 65 390 222004
a 65 65 0
a 66 0 403010
a 66 66 0
a 67 347 503001
a 67 239 511003
a 67 390 633005
a 67 321 694006
a 67 67 0
a 68 269 276002
a 68 269 311004
a 68 269 313004
a 68 112 322005
a 68 315 369006
a 68 230 379006
a 68 230 516004
a 68 112 577009
a 68 0 660004
a 68 269 682013
a 68 269 686008
a 68 68 0
a 69 270 430005
a 69 69 0
a 70 99 10001
a 70 275 12001
a 70 98 63001
a 70 0 89005
a 70 0 92002
a 70 208 100002
a 70 171 102002
a 70 0 105003
a 70 0 194007
a 70 0 197004
a 70 0 204004
a 70 0 206004
a 70 0 209006
a 70 0 229006
a 70 0 231005
a 70 0 235007
a 70 418 243004
a 70 35 247003
a 70 35 250008
a 70 99 254003
a 70 230 261007
a 70 200 271003
a 70 0 275006
a 70 0 276004
a 70 0 288008
a 70 0 303006
a 70 0 304003
a 70 0 311006
a 70 0 312003
a 70 0 313006
a 70 0 314007
a 70 0 316004
a 70 0 317003
a 70 0 320003
a 70 0 321002
a 70 0 322008
a 70 0 324006
a 70 0 331002
a 70 0 334004
a 70 0 490002
a 70 159 491002
a 70 0 496007
a 70 0 510005
a 70 0 523006
a 70 0 631006
a 70 208 638002
a 70 35 639004
a 70 208 640003
a 70 179 641010
a 70 0 642007
a 70 0 644007
a 70 208 649002
a 70 208 649009
a 70 208 653003
a 70 39 654005
a 70 35 655003
a 70 35 656011
a 70 208 657004
a 70 128 659002
a 70 35 692004
a 70 70 0
a 71 287 285005
a 71 42 292007
a 71 225 324002
a 71 109 618008
a 71 362 695003
a 71 71 0
a 72 0 241008
a 72 72 0
a 73 39 531003
a 73 73 0
a 74 157 478006
a 74 74 0
a 75 209 274003
a 75 209 295002
a 75 133 446001
a 75 209 707005
a 75 75 0
a 75 456 211004
a 75 460 637002
a 75 460 601007
a 76 104 546001
a 76 76 0
a 77 133 426003
a 77 77 0
a 77 456 239001
a 77 460 173002
a 77 460 576001
a 78 78 0
a 78 460 658009
a 79 263 47001
a 79 377 244001
a 79 210 493001
a 79 83 628010
a 79 79 0
a 80 390 241005
a 80 390 250005
a 80 80 0
a 80 450 325005
a 80 460 534003
a 80 460 537004
a 81 201 213004
a 81 283 237001
a 81 283 240002
a 81 205 242004
a 81 205 251003
a 81 407 420002
a 81 81 0
a 81 453 197002
a 81 453 204002
a 81 453 206002
a 81 453 596002
a 82 82 0
a 82 450 196004
a 83 0 628011
a 83 83 0
a 84 120 120001
a 84 121 161003
a 84 120 674003
a 84 84 0
a 85 82 196003
a 85 85 0
a 86 90 77002
a 86 134 435004
a 86 110 700002
a 86 86 0
a 86 457 651009
a 87 80 241004
a 87 80 250004
a 87 80 325004
a 87 0 488003
a 87 87 0
a 87 450 523003
a 88 390 413002
a 88 392 443003
a 88 241 461001
a 88 67 511002
a 88 88 0
a 88 450 172002
a 88 450 510002
a 88 457 410002
a 88 459 68003
a 89 390 232002
a 89 390 233004
a 89 390 388005
a 89 390 402003
a 89 390 422005
a 89 0 431004
a 89 390 433004
a 89 392 480003
a 89 134 521005
a 89 134 570003
a 89 390 644004
a 89 392 655012
a 89 390 698010
a 89 89 0
a 89 450 207002
a 89 452 99003
a 89 452 100004
a 89 457 646004
a 89 457 649004
a 89 459 230002
a 90 437 8001
a 90 255 9001
a 90 255 11001
a 90 171 22001
a 90 256 23001
a 90 256 25001
a 90 171 28001
a 90 228 33003
a 90 35 55001
a 90 256 57001
a 90 35 58001
a 90 256 59001
a 90 35 61001
a 90 362 65001
a 90 376 69001
a 90 138 71002
a 90 323 74001
a 90 0 77003
a 90 35 78001
a 90 202 110007
a 90 372 116001
a 90 372 124001
a 90 378 125001
a 90 256 126001
a 90 256 127001
a 90 171 128001
a 90 372 129001
a 90 260 130001
a 90 0 131003
a 90 378 132001
a 90 372 133001
a 90 378 134001
a 90 372 135001
a 90 117 136001
a 90 270 172005
a 90 0 196007
a 90 35 213007
a 90 208 267001
a 90 171 269001
a 90 35 272005
a 90 103 277003
a 90 437 298001
a 90 230 300001
a 90 228 323003
a 90 200 327005
a 90 230 329003
a 90 86 435003
a 90 175 501001
a 90 171 534001
a 90 377 564001
a 90 377 566001
a 90 139 587002
a 90 208 593002
a 90 179 594002
a 90 256 603001
a 90 256 607001
a 90 254 611003
a 90 424 612001
a 90 0 613003
a 90 0 619012
a 90 180 639007
a 90 138 662004
a 90 215 694001
a 90 90 0
a 90 456 4001
a 91 242 46002
a 91 257 561001
a 91 91 0
a 92 362 140001
a 92 368 676002
a 92 441 682008
a 92 92 0
a 92 450 229003
a 92 457 265002
a 93 41 192002
a 93 93 0
a 93 456 5001
a 94 0 484004
a 94 41 518004
a 94 41 524009
a 94 390 605002
a 94 94 0
a 95 41 598003
a 95 95 0
a 96 96 0
a 96 449 509003
a 97 0 406004
a 97 171 409002
a 97 97 0
a 98 0 63002
a 98 345 366005
a 98 98 0
a 99 0 10002
a 99 0 54002
a 99 0 165002
a 99 0 174002
a 99 390 254004
a 99 390 256002
a 99 0 284002
a 99 0 427004
a 99 0 436002
a 99 0 528003
a 99 0 590004
a 99 0 594010
a 99 99 0
a 99 456 385004
a 99 456 390004
a 99 457 1001
a 99 460 515003
a 99 460 526002
a 99 460 560002
a 99 460 575001
a 100 408 227007
a 100 408 318003
a 100 100 0
a 101 0 16002
a 101 0 24002
a 101 270 60002
a 101 279 62002
a 101 144 75002
a 101 144 79002
a 101 0 107001
a 101 0 109003
a 101 443 110003
a 101 0 152002
a 101 0 155002
a 101 0 160003
a 101 0 169003
a 101 0 184003
a 101 0 189002
a 101 390 212002
a 101 70 229005
a 101 0 264002
a 101 70 312002
